key,app_date,app_type,app_status,lat,long
1771,5/31/02,RES 5+ UNITS,CLOSED,45.685335,-111.07786
1772,5/31/02,RES 5+ UNITS,CLOSED,45.685335,-111.07786
1773,5/31/02,RES 5+ UNITS,CLOSED,45.685335,-111.07786
1774,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.076923
1775,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.077398
1776,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.076923
1777,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.076923
1778,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.076923
1779,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.076923
1780,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.077398
1781,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.077398
1782,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.077398
1783,5/31/02,RES 5+ UNITS,CLOSED,45.685426,-111.077398
1784,6/4/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.687246,-111.035599
1785,6/4/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.687246,-111.035599
1786,6/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680734,-111.091979
1787,6/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680014,-111.091991
1788,6/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680554,-111.092043
1789,6/11/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.692642,-111.049705
1790,7/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686506,-111.076976
1791,6/11/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.692642,-111.049705
1792,6/11/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.692642,-111.049705
1793,6/12/02,COMM INDUSTRIAL,CLOSED,45.671824,-111.092003
1794,6/12/02,COMM RESTAURANTS & BARS,CLOSED,45.678969,-111.02197
1795,6/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.679834,-111.09253
1796,6/12/02,COMM INDUSTRIAL,CLOSED,45.680768,-111.026735
1797,6/12/02,COMM INDUSTRIAL,CLOSED,45.680768,-111.026735
1798,6/12/02,COMM INDUSTRIAL,CLOSED,45.680768,-111.026735
1799,6/13/02,RES SINGLE FAMILY DWELLING,CLOSED,45.705071,-111.025295
1800,6/17/02,RES SINGLE FAMILY DWELLING,CLOSED,45.639272,-111.034285
1801,6/17/02,RES SINGLE FAMILY DWELLING,CLOSED,45.640622,-111.036891
1802,6/17/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.679778,-111.02649
1803,6/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.682985,-111.091328
1804,6/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.683255,-111.091328
1805,6/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.707231,-111.027158
1806,6/21/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.658886,-111.0559
1807,6/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685235,-111.091267
1808,6/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.679835,-111.0914
1809,6/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.649888,-111.048101
1810,6/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.676425,-111.077386
1811,6/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.71119,-111.030732
1812,6/28/02,RES SINGLE FAMILY DWELLING,CLOSED,45.683108,-111.026826
1813,7/1/02,RES ADDITION,CLOSED,45.667712,-111.041993
1814,7/1/02,RES SINGLE FAMILY DWELLING,CLOSED,45.684245,-111.091291
1815,7/8/02,RES SINGLE FAMILY DWELLING,CLOSED,45.636028,-111.044445
1816,7/8/02,RES ADDITION,CLOSED,45.668073,-111.041402
1817,7/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685522,-111.066971
1818,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680825,-111.091363
1819,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685963,-111.081727
1820,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685965,-111.077797
1821,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685966,-111.076423
1822,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685966,-111.076693
1823,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685966,-111.077515
1824,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686054,-111.080186
1825,7/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686504,-111.079686
1826,7/11/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.70489,-111.028005
1827,7/11/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.70498,-111.028057
1828,7/11/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.70507,-111.028159
1829,7/12/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.709374,-111.06732
1830,7/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.71443,-111.030554
1831,7/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686054,-111.079929
1832,7/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686506,-111.077233
1833,7/17/02,RES DUPLEX (2 UNITS),CLOSED,45.678748,-111.099025
1834,7/17/02,RES DUPLEX (2 UNITS),CLOSED,45.678748,-111.099025
1835,7/17/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678748,-111.099398
1836,7/17/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680374,-111.092043
1837,7/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.640798,-111.045873
1838,7/18/02,RES MOBILE / MODULAR HOME ON LOT,CLOSED,45.671666,-111.056863
1839,7/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685963,-111.080687
1840,7/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686506,-111.076424
1841,7/18/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.693812,-111.04986
1842,7/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.635848,-111.045266
1843,7/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686505,-111.078889
1844,7/22/02,RES 5+ UNITS,CLOSED,45.645753,-111.034674
1845,7/22/02,RES 5+ UNITS,CLOSED,45.645753,-111.034674
1846,7/22/02,RES 5+ UNITS,CLOSED,45.645933,-111.034136
1847,7/22/02,RES 5+ UNITS,CLOSED,45.645933,-111.034136
1848,7/22/02,RES 5+ UNITS,CLOSED,45.646023,-111.034893
1849,7/22/02,RES 5+ UNITS,CLOSED,45.646023,-111.034893
1850,7/22/02,RES 5+ UNITS,CLOSED,45.646203,-111.034354
1851,7/22/02,RES 5+ UNITS,CLOSED,45.646203,-111.034354
1852,7/22/02,RES 5+ UNITS,CLOSED,45.646293,-111.034983
1853,7/22/02,RES 5+ UNITS,CLOSED,45.646563,-111.034328
1854,7/22/02,RES 5+ UNITS,CLOSED,45.646653,-111.03488
1855,7/22/02,RES 5+ UNITS,CLOSED,45.646833,-111.0342
1856,7/22/02,RES 5+ UNITS,CLOSED,45.646833,-111.0342
1857,7/22/02,RES 5+ UNITS,CLOSED,45.646923,-111.034868
1858,7/22/02,RES 5+ UNITS,CLOSED,45.646923,-111.034855
1859,7/22/02,RES 5+ UNITS,CLOSED,45.647103,-111.034316
1860,7/22/02,RES 5+ UNITS,CLOSED,45.647103,-111.034316
1861,7/22/02,RES SINGLE FAMILY DWELLING,CLOSED,45.690826,-111.077264
1862,7/22/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691726,-111.077574
1863,7/22/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691996,-111.077574
1864,7/24/02,RES SINGLE FAMILY DWELLING,CLOSED,45.679653,-111.093133
1865,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674164,-111.091866
1866,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674164,-111.091866
1867,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674434,-111.09193
1868,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674434,-111.09193
1869,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674973,-111.092701
1870,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674973,-111.092701
1871,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674973,-111.093228
1872,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.674973,-111.093228
1873,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675153,-111.093228
1874,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675153,-111.093228
1875,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675153,-111.092702
1876,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675153,-111.092702
1877,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675333,-111.09319
1878,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675333,-111.09319
1879,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675423,-111.092689
1880,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675423,-111.092689
1881,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675603,-111.09319
1882,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675603,-111.09319
1883,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675783,-111.092613
1884,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675783,-111.09296
1885,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675783,-111.0926
1886,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675783,-111.09296
1887,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675874,-111.092356
1888,7/26/02,RES DUPLEX (2 UNITS),CLOSED,45.675874,-111.092343
1889,7/29/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678748,-111.099552
1890,7/29/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691186,-111.077445
1891,7/29/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691546,-111.077548
1892,7/31/02,RES SINGLE FAMILY DWELLING,CLOSED,45.681005,-111.091363
1893,7/31/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686054,-111.080443
1894,7/31/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686505,-111.078093
1895,7/31/02,RES SINGLE FAMILY DWELLING,CLOSED,45.714162,-111.024348
1896,8/1/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685966,-111.076975
1897,8/1/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685967,-111.076141
1898,8/1/02,RES SINGLE FAMILY DWELLING,CLOSED,45.690019,-111.072897
1899,8/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.707141,-111.025565
1900,8/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.71299,-111.032943
1901,8/5/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.669501,-111.065899
1902,8/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.640978,-111.046618
1903,8/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.643498,-111.046543
1904,8/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.681815,-111.091364
1905,8/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685963,-111.080931
1906,8/6/02,COMM STORES & CUSTOMER SERVICE,CLOSED,45.709374,-111.06732
1907,8/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.681004,-111.092031
1908,8/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.690019,-111.073154
1909,8/9/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.669051,-111.066335
1910,8/9/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.673635,-111.077331
1911,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680195,-111.091387
1912,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686055,-111.078067
1913,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686055,-111.078337
1914,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686506,-111.076693
1915,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.690737,-111.076532
1916,8/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691727,-111.07688
1917,8/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680015,-111.091387
1918,8/13/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.67627,-111.017398
1919,8/13/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.676339,-111.07139
1920,8/15/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.676339,-111.07139
1921,8/15/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.676339,-111.07139
1922,8/15/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686054,-111.079428
1923,8/15/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686504,-111.079416
1924,8/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.676514,-111.07903
1925,8/16/02,RES MOBILE / MODULAR HOME ON LOT,CLOSED,45.678519,-111.023408
1926,8/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685966,-111.077245
1927,8/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686055,-111.078619
1928,8/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686503,-111.081188
1929,8/19/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686505,-111.078376
1930,8/20/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.688495,-111.063378
1931,8/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685962,-111.081996
1932,8/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685962,-111.08224
1933,8/23/02,RES 5+ UNITS,CLOSED,45.671658,-111.07173
1934,8/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.658896,-111.027058
1935,8/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686503,-111.080662
1936,8/28/02,RES SINGLE FAMILY DWELLING,CLOSED,45.683074,-111.093062
1937,8/28/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686504,-111.07993
1938,8/28/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686505,-111.07862
1939,8/29/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678748,-111.099808
1940,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.700447,-111.091022
1941,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.700717,-111.090958
1942,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.700807,-111.090971
1943,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701077,-111.090972
1944,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701257,-111.090985
1945,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701347,-111.090959
1946,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701437,-111.090972
1947,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701617,-111.09096
1948,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701707,-111.090999
1949,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701797,-111.090999
1950,8/30/02,RES SINGLE FAMILY DWELLING,CLOSED,45.701887,-111.090999
1951,9/5/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686503,-111.081715
1952,9/5/02,RES SINGLE FAMILY DWELLING,CLOSED,45.689477,-111.075914
1953,9/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686506,-111.077554
1954,9/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686503,-111.080906
1955,9/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680375,-111.091375
1956,9/13/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686055,-111.078902
1957,9/13/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686505,-111.077824
1958,9/17/02,RES SINGLE FAMILY DWELLING,CLOSED,45.644223,-111.034673
1959,9/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.642868,-111.046619
1960,9/23/02,COMM INDUSTRIAL,CLOSED,45.669501,-111.065899
1961,9/23/02,COMM INDUSTRIAL,CLOSED,45.671951,-110.997047
1962,9/23/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687231,-111.068899
1963,9/23/02,COMM RESTAURANTS & BARS,CLOSED,45.687243,-111.045642
1964,9/25/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.686335,-111.061552
1965,9/25/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.686335,-111.061552
1966,9/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691006,-111.077367
1967,9/26/02,RES SINGLE FAMILY DWELLING,CLOSED,45.642513,-111.033094
1968,9/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686781,-111.069451
1969,9/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688131,-111.069144
1970,9/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688579,-111.072908
1971,9/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688581,-111.069235
1972,9/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688671,-111.068683
1973,10/1/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.671319,-111.015625
1974,10/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678747,-111.100001
1975,10/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.679834,-111.092029
1976,10/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686503,-111.081984
1977,10/3/02,RES SINGLE FAMILY DWELLING,CLOSED,45.641252,-111.037045
1978,10/3/02,RES DUPLEX (2 UNITS),CLOSED,45.686781,-111.069194
1979,10/3/02,RES DUPLEX (2 UNITS),CLOSED,45.687772,-111.068463
1980,10/4/02,RES SINGLE FAMILY DWELLING,CLOSED,45.675885,-111.077629
1981,10/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686504,-111.080174
1982,10/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.639002,-111.034465
1983,10/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.659797,-111.022181
1984,10/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688127,-111.075938
1985,10/11/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688577,-111.076144
1986,10/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.639631,-111.038764
1987,10/16/02,RES SINGLE FAMILY DWELLING,CLOSED,45.661868,-111.017239
1988,10/18/02,RES SINGLE FAMILY DWELLING,CLOSED,45.685235,-111.091948
1989,10/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.660788,-111.017201
1990,10/22/02,RES SINGLE FAMILY DWELLING,CLOSED,45.689657,-111.076017
1991,10/23/02,RES MOBILE / MODULAR HOME IN PARK,CLOSED,45.676517,-111.073444
1992,10/23/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686504,-111.080431
1993,10/23/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686781,-111.068667
1994,10/23/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687502,-111.06845
1995,10/23/02,RES SINGLE FAMILY DWELLING,CLOSED,45.688581,-111.068991
1996,10/24/02,RES SINGLE FAMILY DWELLING,CLOSED,45.71128,-111.032017
1997,10/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.644313,-111.034378
1998,10/25/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.710539,-111.076058
1999,10/29/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.671319,-111.015625
2000,10/29/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687952,-111.068463
2001,10/30/02,"RES TRIPLEX, FOURPLEX",CLOSED,45.686782,-111.067858
2002,10/31/02,RES SINGLE FAMILY DWELLING,CLOSED,45.641968,-111.045849
2003,11/4/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.671319,-111.015625
2004,11/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.640261,-111.037674
2005,11/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.660968,-111.016777
2006,11/7/02,RES SINGLE FAMILY DWELLING,CLOSED,45.691009,-111.073643
2007,11/12/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.676699,-111.071377
2008,11/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680013,-111.093108
2009,11/20/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.678966,-111.035106
2010,11/20/02,RES DUPLEX (2 UNITS),CLOSED,45.722158,-111.062311
2011,11/20/02,RES DUPLEX (2 UNITS),CLOSED,45.722338,-111.062247
2012,11/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680014,-111.09253
2013,11/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.680555,-111.091375
2014,11/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686962,-111.067782
2015,11/21/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687142,-111.067795
2016,11/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.643048,-111.046581
2017,11/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.679833,-111.093172
2018,11/25/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686781,-111.068924
2019,11/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678673,-111.080265
2020,11/27/02,RES SINGLE FAMILY DWELLING,CLOSED,45.678763,-111.079829
2021,12/2/02,RES SINGLE FAMILY DWELLING,CLOSED,45.677055,-111.077682
2022,12/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686865,-111.077837
2023,12/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687224,-111.079892
2024,12/6/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687406,-111.077722
2025,12/9/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687223,-111.081947
2026,12/11/02,RES 5+ UNITS,CLOSED,45.671661,-111.066492
2027,12/11/02,RES 5+ UNITS,CLOSED,45.671751,-111.066197
2028,12/11/02,"COMM OFFICES, BANKS, PROF.BLDGS",CLOSED,45.671826,-111.089204
2029,12/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.683914,-111.042942
2030,12/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.686774,-111.079917
2031,12/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.687224,-111.079648
2032,12/12/02,RES SINGLE FAMILY DWELLING,CLOSED,45.689476,-111.07689
2033,12/31/02,RES ALTERATION,CLOSED,45.67383,-111.048455
2034,12/31/02,RES ADDITION,CLOSED,45.71119,-111.029768
2035,1/2/03,RES SINGLE FAMILY DWELLING,CLOSED,45.678836,-111.101991
2036,1/2/03,ELECTRIC ONLY,CLOSED,45.679052,-111.04638
2037,1/2/03,MECHANICAL ONLY,CLOSED,45.680013,-111.093108
2038,1/2/03,MECHANICAL ONLY,CLOSED,45.680014,-111.09253
2039,1/2/03,ELECTRIC ONLY,CLOSED,45.686888,-111.02946
2040,1/2/03,ELECTRIC ONLY,CLOSED,45.702905,-111.045076
2041,1/3/03,PLUMBING ONLY,CLOSED,45.674102,-111.044334
2042,1/3/03,PLUMBING ONLY,CLOSED,45.677072,-111.045081
2043,1/3/03,MECHANICAL ONLY,CLOSED,45.679833,-111.093172
2044,1/3/03,PLUMBING ONLY,CLOSED,45.680555,-111.091375
2045,1/3/03,RES ALTERATION,CLOSED,45.681844,-111.04104
2046,1/3/03,PLUMBING ONLY,CLOSED,45.685235,-111.091948
2047,1/3/03,PLUMBING ONLY,CLOSED,45.688581,-111.069235
2048,1/3/03,RES MOBILE / MODULAR HOME IN PARK,CLOSED,45.690297,-111.059438
2049,1/6/03,ELECTRIC ONLY,CLOSED,45.656955,-111.111309
2050,1/6/03,MECHANICAL ONLY,CLOSED,45.673202,-111.044513
2051,1/6/03,MECHANICAL ONLY,CLOSED,45.675885,-111.077629
2052,1/6/03,FOUNDATION ONLY RES,CLOSED,45.676066,-111.075049
2053,1/6/03,FOUNDATION ONLY RES,CLOSED,45.676246,-111.075087
2054,1/6/03,FOUNDATION ONLY RES,CLOSED,45.676426,-111.075152
2055,1/6/03,FOUNDATION ONLY RES,CLOSED,45.676696,-111.075049
2056,1/6/03,FOUNDATION ONLY RES,CLOSED,45.676876,-111.075075
2057,1/6/03,FOUNDATION ONLY RES,CLOSED,45.677056,-111.075127
2058,1/6/03,ELECTRIC ONLY,CLOSED,45.677072,-111.045081
2059,1/6/03,FOUNDATION ONLY RES,CLOSED,45.677146,-111.075153
2060,1/6/03,ELECTRIC ONLY,CLOSED,45.687224,-111.079892
2061,1/7/03,PLUMBING ONLY,CLOSED,45.647463,-111.034432
2062,1/7/03,MECHANICAL ONLY,CLOSED,45.659528,-111.016315
2063,1/7/03,ELECTRIC ONLY,CLOSED,45.673202,-111.044513
2064,1/7/03,MECHANICAL ONLY,CLOSED,45.674796,-111.089504
2065,1/7/03,MECHANICAL ONLY,CLOSED,45.679951,-111.048551
2066,1/7/03,ELECTRIC ONLY,CLOSED,45.680013,-111.093108
2067,1/8/03,PLUMBING ONLY,CLOSED,45.671319,-111.015625
2068,1/8/03,PLUMBING ONLY,CLOSED,45.674796,-111.089504
2069,1/8/03,PLUMBING ONLY,CLOSED,45.675885,-111.077629
2070,1/8/03,PLUMBING ONLY,CLOSED,45.677166,-111.035413
2071,1/8/03,ELECTRIC ONLY,CLOSED,45.684445,-111.061075
2072,1/8/03,PLUMBING ONLY,CLOSED,45.687774,-111.064752
2073,1/8/03,PLUMBING ONLY,CLOSED,45.687954,-111.064007
2074,1/8/03,PLUMBING ONLY,CLOSED,45.689657,-111.076017
2075,1/9/03,ELECTRIC ONLY,CLOSED,45.644313,-111.034378
2076,1/9/03,ELECTRIC ONLY,CLOSED,45.646113,-111.032544
2077,1/9/03,ELECTRIC ONLY,CLOSED,45.660968,-111.016777
2078,1/9/03,ELECTRIC ONLY,CLOSED,45.675874,-111.092356
2079,1/9/03,ELECTRIC ONLY,CLOSED,45.678843,-111.094043
2080,1/9/03,RES SINGLE FAMILY DWELLING,CLOSED,45.686774,-111.080418
2081,1/9/03,ELECTRIC ONLY,CLOSED,45.709278,-111.076982
2082,1/10/03,ELECTRIC ONLY,CLOSED,45.683555,-111.03968
2083,1/10/03,PLUMBING ONLY,CLOSED,45.683555,-111.03968
2084,1/10/03,ELECTRIC ONLY,CLOSED,45.70516,-111.028917
2085,1/10/03,MECHANICAL ONLY,CLOSED,45.70516,-111.028917
2086,1/13/03,PLUMBING ONLY,CLOSED,45.660507,-111.052834
2087,1/13/03,MECHANICAL ONLY,CLOSED,45.660788,-111.017201
2088,1/13/03,SIGN PERMIT,CLOSED,45.673997,-111.073441
2089,1/13/03,PLUMBING ONLY,CLOSED,45.685356,-111.0371
2090,1/13/03,ELECTRIC ONLY,CLOSED,45.687406,-111.077722
2091,1/13/03,ELECTRIC ONLY,CLOSED,45.692642,-111.049705
2092,1/13/03,PLUMBING ONLY,CLOSED,45.701077,-111.090972
2093,1/13/03,PLUMBING ONLY,CLOSED,45.701257,-111.090985
2094,1/13/03,PLUMBING ONLY,CLOSED,45.701347,-111.090959
2095,1/13/03,PLUMBING ONLY,CLOSED,45.701437,-111.090972
2096,1/13/03,PLUMBING ONLY,CLOSED,45.701617,-111.09096
2097,1/13/03,PLUMBING ONLY,CLOSED,45.701707,-111.090999
2098,1/13/03,PLUMBING ONLY,CLOSED,45.701797,-111.090999
2099,1/14/03,RES MOBILE / MODULAR HOME IN PARK,CLOSED,45.676066,-111.075049
2100,1/14/03,ELECTRIC ONLY,CLOSED,45.683914,-111.042942
